start_s,end_s,cell_id,imsi,rnti,lcid,n_tx_pdus,tx_bytes,n_rx_pdus,rx_bytes,delay_s,delay_std_dev_s,delay_min_s,delay_max_s,pdu_size_bytes,pdu_size_std_dev_bytes,pdu_size_min_bytes,pdu_size_max_bytes
1.6,1.7,1,11,2,3,198,259380,76,99560,0.725056,0.236355,0.608488,1.33607,1310,0.0,1310.0,1310.0
1.6,1.7,1,12,8,3,198,259380,58,75980,0.238711,0.0182113,0.210987,0.268487,1310,0.0,1310.0,1310.0
1.7,1.8,1,1,9,3,198,259380,59,77290,0.409814,0.0569713,0.384999,0.834081,1310,0.0,1310.0,1310.0
1.7,1.8,1,2,11,3,1724,2258440,51,66810,0.0280173,0.00990957,0.00399773,0.0444977,1310,0.0,1310.0,1310.0
1.7,1.8,1,3,5,3,198,259380,73,95630,0.706141,0.0307829,0.633186,0.748997,1310,0.0,1310.0,1310.0
1.7,1.8,1,4,4,3,198,259380,164,214840,0.266408,0.328309,0.00113118,0.691496,1310,0.0,1310.0,1310.0
1.7,1.8,1,5,12,3,198,259380,155,203050,0.243748,0.319058,0.000987242,0.680994,1310,0.0,1310.0,1310.0
1.7,1.8,1,6,10,3,198,259380,247,323570,0.361377,0.159528,0.0764934,0.557504,1310,0.0,1310.0,1310.0
1.7,1.8,1,7,3,3,198,259380,160,209600,0.212037,0.257515,0.00123508,0.547992,1310,0.0,1310.0,1310.0
1.7,1.8,1,8,7,3,902,1181620,57,74670,0.129509,0.0118367,0.106991,0.149491,1310,0.0,1310.0,1310.0
1.7,1.8,1,9,1,3,198,259380,57,74670,0.890095,0.0193004,0.85899,0.92099,1310,0.0,1310.0,1310.0
1.7,1.8,1,10,6,3,1496,1959760,41,53710,0.0256354,0.0140273,0.00648909,0.0549891,1310,0.0,1310.0,1310.0
1.7,1.8,1,11,2,3,198,259380,67,87770,0.776112,0.250811,0.649488,1.408,1310,0.0,1310.0,1310.0
1.7,1.8,1,12,8,3,198,259380,57,74670,0.305092,0.0193004,0.273987,0.335987,1310,0.0,1310.0,1310.0
1.8,1.9,1,1,9,3,198,259380,64,83840,0.441475,0.0147265,0.417499,0.467999,1310,0.0,1310.0,1310.0
1.8,1.9,1,2,11,3,2106,2758860,51,66810,0.0445762,0.0209708,0.00399773,0.0699977,1310,0.0,1310.0,1310.0
1.8,1.9,1,3,5,3,198,259380,78,102180,0.751405,0.0401769,0.663686,0.795997,1310,0.0,1310.0,1310.0
1.8,1.9,1,4,4,3,198,259380,145,189950,0.281395,0.346619,0.00105975,0.733996,1310,0.0,1310.0,1310.0
1.8,1.9,1,5,12,3,198,259380,135,176850,0.295287,0.34312,0.000987242,0.717494,1310,0.0,1310.0,1310.0
1.8,1.9,1,6,10,3,198,259380,300,393000,0.312306,0.108008,0.106993,0.495325,1310,0.0,1310.0,1310.0
1.8,1.9,1,7,3,3,200,262000,61,79910,0.537902,0.123506,0.00132437,0.584992,1310,0.0,1310.0,1310.0
1.8,1.9,1,8,7,3,198,259380,65,85150,0.253784,0.304208,0.145491,1.30199,1310,0.0,1310.0,1310.0
1.8,1.9,1,9,1,3,198,259380,58,75980,0.957654,0.0195653,0.92649,0.98849,1310,0.0,1310.0,1310.0
1.8,1.9,1,10,6,3,198,259380,58,75980,0.0579719,0.0126161,0.0349891,0.0764891,1310,0.0,1310.0,1310.0
1.8,1.9,1,11,2,3,198,259380,73,95630,0.869961,0.305222,0.690488,1.48443,1310,0.0,1310.0,1310.0
1.8,1.9,1,12,8,3,198,259380,65,85150,0.376487,0.0220227,0.341487,0.411487,1310,0.0,1310.0,1310.0
1.9,2.0,1,1,9,3,198,259380,71,93010,0.593892,0.225757,0.466999,1.06908,1310,0.0,1310.0,1310.0
1.9,2.0,1,2,11,3,759,994290,149,195190,0.204045,0.495332,0.00113334,1.648,1310,0.0,1310.0,1310.0
1.9,2.0,1,3,5,3,198,259380,72,94320,0.798987,0.0292206,0.724436,0.831997,1310,0.0,1310.0,1310.0
1.9,2.0,1,4,4,3,198,259380,161,210910,0.271183,0.36105,0.00100618,0.768996,1310,0.0,1310.0,1310.0
1.9,2.0,1,5,12,3,198,259380,167,218770,0.288985,0.360089,0.0010051,0.757994,1310,0.0,1310.0,1310.0
1.9,2.0,1,6,10,3,198,259380,113,148030,0.239664,0.0672148,0.154993,0.331325,1310,0.0,1310.0,1310.0
1.9,2.0,1,7,3,3,198,259380,57,74670,0.60301,0.00993994,0.585492,0.620992,1310,0.0,1310.0,1310.0
1.9,2.0,1,8,7,3,198,259380,57,74670,1.25093,0.0186665,1.23299,1.30149,1310,0.0,1310.0,1310.0
1.9,2.0,1,9,1,3,198,259380,64,83840,1.02893,0.0217926,0.99349,1.06399,1310,0.0,1310.0,1310.0
1.9,2.0,1,10,6,3,571,748010,57,74670,0.0928224,0.0108325,0.0754891,0.113989,1310,0.0,1310.0,1310.0
1.9,2.0,1,11,2,3,198,259380,77,100870,0.875414,0.27871,0.732988,1.55293,1310,0.0,1310.0,1310.0
1.9,2.0,1,12,8,3,198,259380,57,74670,0.447882,0.0193004,0.416987,0.478987,1310,0.0,1310.0,1310.0
2.0,2.1,1,1,9,3,198,259380,164,214840,0.874464,0.256482,0.506499,1.07158,1310,0.0,1310.0,1310.0
2.0,2.1,1,2,11,3,198,259380,60,78600,1.50609,0.359715,0.00157977,1.7525,1310,0.0,1310.0,1310.0
2.0,2.1,1,3,5,3,198,259380,72,94320,0.853305,0.0139133,0.814936,0.884829,1310,0.0,1310.0,1310.0
2.0,2.1,1,4,4,3,198,259380,79,103490,0.655494,0.297755,0.00857761,0.816996,1310,0.0,1310.0,1310.0
2.0,2.1,1,5,12,3,198,259380,153,200430,0.296597,0.379353,0.0010051,0.805494,1310,0.0,1310.0,1310.0
2.0,2.1,1,6,10,3,198,259380,134,175540,0.288558,0.0638025,0.192493,0.350183,1310,0.0,1310.0,1310.0
2.0,2.1,1,7,3,3,198,259380,65,85150,0.653038,0.0206278,0.620992,0.686992,1310,0.0,1310.0,1310.0
2.0,2.1,1,8,7,3,198,259380,58,75980,1.19636,0.118838,0.321991,1.24399,1310,0.0,1310.0,1310.0
2.0,2.1,1,9,1,3,198,259380,58,75980,1.10045,0.019748,1.06949,1.13149,1310,0.0,1310.0,1310.0
2.0,2.1,1,10,6,3,198,259380,65,85150,0.138066,0.014041,0.114489,0.161989,1310,0.0,1310.0,1310.0
2.0,2.1,1,11,2,3,198,259380,71,93010,0.948193,0.311871,0.783988,1.62768,1310,0.0,1310.0,1310.0
2.0,2.1,1,12,8,3,198,259380,58,75980,0.515237,0.0194781,0.484487,0.545987,1310,0.0,1310.0,1310.0
2.1,2.2,1,1,9,3,198,259380,181,237110,0.875596,0.232505,0.540499,1.05358,1310,0.0,1310.0,1310.0
2.1,2.2,1,2,11,3,198,259380,58,75980,1.42745,0.179267,0.12033,1.5175,1310,0.0,1310.0,1310.0
2.1,2.2,1,3,5,3,198,259380,75,98250,0.900804,0.020814,0.874997,0.957186,1310,0.0,1310.0,1310.0
2.1,2.2,1,4,4,3,198,259380,57,74670,0.835504,0.0108864,0.814496,0.855496,1310,0.0,1310.0,1310.0
2.1,2.2,1,5,12,3,198,259380,160,209600,0.293333,0.393938,0.0010051,0.841494,1310,0.0,1310.0,1310.0
2.1,2.2,1,6,10,3,198,259380,297,389070,0.270719,0.0397174,0.193325,0.345254,1310,0.0,1310.0,1310.0
2.1,2.2,1,7,3,3,269,352390,57,74670,0.723387,0.0193004,0.692492,0.754492,1310,0.0,1310.0,1310.0
2.1,2.2,1,8,7,3,198,259380,64,83840,1.17797,0.00868242,1.16249,1.19299,1310,0.0,1310.0,1310.0
2.1,2.2,1,9,1,3,198,259380,57,74670,1.1676,0.0193004,1.13649,1.19849,1310,0.0,1310.0,1310.0
2.1,2.2,1,10,6,3,198,259380,57,74670,1.0398,0.440559,0.159989,1.41749,1310,0.0,1310.0,1310.0
2.1,2.2,1,11,2,3,198,259380,77,100870,1.0615,0.377194,0.819988,1.71575,1310,0.0,1310.0,1310.0
2.1,2.2,1,12,8,3,198,259380,64,83840,0.586737,0.0217562,0.551487,0.621987,1310,0.0,1310.0,1310.0
2.2,2.3,1,1,9,3,198,259380,181,237110,0.890501,0.187713,0.593999,1.04283,1310,0.0,1310.0,1310.0
2.2,2.3,1,2,11,3,198,259380,66,86460,1.27966,0.128616,0.28533,1.363,1310,0.0,1310.0,1310.0
2.2,2.3,1,3,5,3,198,259380,61,79910,0.932054,0.0284244,0.904497,1.05122,1310,0.0,1310.0,1310.0
2.2,2.3,1,4,4,3,198,259380,325,425750,0.226911,0.305323,0.000988322,0.896996,1310,0.0,1310.0,1310.0
2.2,2.3,1,5,12,3,198,259380,151,197810,0.369483,0.425268,0.00102296,0.876994,1310,0.0,1310.0,1310.0
2.2,2.3,1,6,10,3,198,259380,153,200430,0.234012,0.0571507,0.180183,0.329993,1310,0.0,1310.0,1310.0
2.2,2.3,1,7,3,3,1672,2190320,50,65500,0.787592,0.0192836,0.759992,0.822992,1310,0.0,1310.0,1310.0
2.2,2.3,1,8,7,3,198,259380,58,75980,1.16926,0.00470928,1.15849,1.17949,1310,0.0,1310.0,1310.0
2.2,2.3,1,9,1,3,198,259380,65,85150,1.23917,0.0218424,1.20399,1.27399,1310,0.0,1310.0,1310.0
2.2,2.3,1,10,6,3,198,259380,58,75980,0.835248,0.117953,0.336989,1.06149,1310,0.0,1310.0,1310.0
2.2,2.3,1,11,2,3,198,259380,92,120520,1.13245,0.402404,0.857488,1.78668,1310,0.0,1310.0,1310.0
2.2,2.3,1,12,8,3,198,259380,58,75980,0.65803,0.019748,0.626987,0.688987,1310,0.0,1310.0,1310.0
2.3,2.4,1,1,9,3,198,259380,162,212220,0.877758,0.168096,0.634499,1.00833,1310,0.0,1310.0,1310.0
2.3,2.4,1,2,11,3,198,259380,59,77290,1.1548,0.108062,0.39508,1.23,1310,0.0,1310.0,1310.0
2.3,2.4,1,3,5,3,198,259380,65,85150,0.965158,0.011011,0.943997,0.983997,1310,0.0,1310.0,1310.0
2.3,2.4,1,4,4,3,198,259380,124,162440,0.489728,0.446108,0.000988322,0.933496,1310,0.0,1310.0,1310.0
2.3,2.4,1,5,12,3,198,259380,146,191260,0.349714,0.436289,0.00102296,0.915494,1310,0.0,1310.0,1310.0
2.3,2.4,1,6,10,3,198,259380,115,150650,0.285627,0.0676587,0.196183,0.371993,1310,0.0,1310.0,1310.0
2.3,2.4,1,7,3,3,198,259380,63,82530,0.845972,0.00573601,0.835771,0.854074,1310,0.0,1310.0,1310.0
2.3,2.4,1,8,7,3,198,259380,57,74670,1.15622,0.00723216,1.13949,1.17299,1310,0.0,1310.0,1310.0
2.3,2.4,1,9,1,3,198,259380,57,74670,1.3106,0.0193004,1.27949,1.34149,1310,0.0,1310.0,1310.0
2.3,2.4,1,10,6,3,1159,1518290,66,86460,0.120567,0.24548,0.00648909,0.743489,1310,0.0,1310.0,1310.0
2.3,2.4,1,11,2,3,198,259380,81,106110,1.19042,0.419918,0.897488,1.86166,1310,0.0,1310.0,1310.0
2.3,2.4,1,12,8,3,198,259380,57,74670,0.725382,0.0193004,0.694487,0.756487,1310,0.0,1310.0,1310.0
2.4,2.5,1,1,9,3,198,259380,824,1079440,0.661685,0.186691,0.327831,0.998831,1310,0.0,1310.0,1310.0
2.4,2.5,1,2,11,3,198,259380,58,75980,1.03485,0.082286,0.48108,1.1065,1310,0.0,1310.0,1310.0
2.4,2.5,1,3,5,3,198,259380,69,90390,1.04098,0.0858722,0.985497,1.23833,1310,0.0,1310.0,1310.0
2.4,2.5,1,4,4,3,198,259380,185,242350,0.31908,0.425642,0.0185776,0.966996,1310,0.0,1310.0,1310.0
2.4,2.5,1,5,12,3,198,259380,150,196500,0.358788,0.451904,0.00105867,0.941994,1310,0.0,1310.0,1310.0
2.4,2.5,1,6,10,3,198,259380,172,225320,0.283042,0.0863947,0.202325,0.418493,1310,0.0,1310.0,1310.0
2.4,2.5,1,7,3,3,994,1302140,1,1310,0.836074,0.0,0.836074,0.836074,1310,0.0,1310.0,1310.0
2.4,2.5,1,8,7,3,249,326190,65,85150,1.13194,0.00638794,1.11899,1.14949,1310,0.0,1310.0,1310.0
2.4,2.5,1,9,1,3,198,259380,58,75980,1.37795,0.019748,1.34699,1.40899,1310,0.0,1310.0,1310.0
2.4,2.5,1,10,6,3,198,259380,58,75980,0.0660786,0.0950762,0.0344891,0.772678,1310,0.0,1310.0,1310.0
2.4,2.5,1,11,2,3,198,259380,98,128380,1.34201,0.457906,0.941488,1.92168,1310,0.0,1310.0,1310.0
2.4,2.5,1,12,8,3,198,259380,65,85150,0.796802,0.0218424,0.761987,0.831987,1310,0.0,1310.0,1310.0
2.5,2.6,1,1,9,3,198,259380,169,221390,0.45081,0.207439,0.292831,0.753999,1310,0.0,1310.0,1310.0
2.5,2.6,1,2,11,3,198,259380,74,96940,0.896194,0.134621,0.51083,0.982998,1310,0.0,1310.0,1310.0
2.5,2.6,1,3,5,3,198,259380,113,148030,1.14669,0.113961,1.019,1.29097,1310,0.0,1310.0,1310.0
2.5,2.6,1,4,4,3,198,259380,148,193880,0.387923,0.471017,0.00857761,0.998996,1310,0.0,1310.0,1310.0
2.5,2.6,1,5,12,3,198,259380,153,200430,0.402217,0.473568,0.00116581,0.980994,1310,0.0,1310.0,1310.0
2.5,2.6,1,6,10,3,198,259380,138,180780,0.302438,0.114155,0.197075,0.455493,1310,0.0,1310.0,1310.0
2.5,2.6,1,7,3,3,216,282960,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2.5,2.6,1,8,7,3,212,277720,57,74670,1.1489,0.0100574,1.12949,1.16799,1310,0.0,1310.0,1310.0
2.5,2.6,1,9,1,3,198,259380,64,83840,1.44924,0.0217562,1.41399,1.48449,1310,0.0,1310.0,1310.0
2.5,2.6,1,10,6,3,198,259380,60,78600,0.126013,0.153194,0.0744891,0.941571,1310,0.0,1310.0,1310.0
2.5,2.6,1,11,2,3,198,259380,67,87770,1.04867,0.196663,0.983488,1.96907,1310,0.0,1310.0,1310.0
2.5,2.6,1,12,8,3,198,259380,57,74670,0.868382,0.0193004,0.837487,0.899487,1310,0.0,1310.0,1310.0
2.6,2.7,1,1,9,3,198,259380,233,305230,0.389859,0.218089,0.228581,0.788499,1310,0.0,1310.0,1310.0
2.6,2.7,1,2,11,3,198,259380,61,79910,0.907891,0.0694425,0.62408,0.944498,1310,0.0,1310.0,1310.0
2.6,2.7,1,3,5,3,198,259380,66,86460,1.08972,0.0294467,1.06,1.29097,1310,0.0,1310.0,1310.0
2.6,2.7,1,4,4,3,198,259380,173,226630,0.390382,0.492042,0.00132761,1.048,1310,0.0,1310.0,1310.0
2.6,2.7,1,5,12,3,198,259380,150,196500,0.388177,0.488083,0.0011301,1.02149,1310,0.0,1310.0,1310.0
2.6,2.7,1,6,10,3,198,259380,170,222700,0.287756,0.13211,0.183825,0.497993,1310,0.0,1310.0,1310.0
2.6,2.7,1,7,3,3,198,259380,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2.6,2.7,1,8,7,3,221,289510,58,75980,1.18676,0.0118541,1.16749,1.20849,1310,0.0,1310.0,1310.0
2.6,2.7,1,9,1,3,198,259380,58,75980,1.52074,0.0194781,1.48999,1.55149,1310,0.0,1310.0,1310.0
2.6,2.7,1,10,6,3,198,259380,70,91700,0.199389,0.222805,0.113489,1.00782,1310,0.0,1310.0,1310.0
2.6,2.7,1,11,2,3,198,259380,83,108730,1.34479,0.45786,1.02949,2.06618,1310,0.0,1310.0,1310.0
2.6,2.7,1,12,8,3,198,259380,58,75980,0.93553,0.019748,0.904487,0.966487,1310,0.0,1310.0,1310.0
2.7,2.8,1,1,9,3,198,259380,253,331430,0.349512,0.274763,0.139081,0.838499,1310,0.0,1310.0,1310.0
2.7,2.8,1,2,11,3,198,259380,108,141480,0.838663,0.0888141,0.73658,0.938998,1310,0.0,1310.0,1310.0
2.7,2.8,1,3,5,3,198,259380,57,74670,1.12757,0.00922557,1.1105,1.146,1310,0.0,1310.0,1310.0
2.7,2.8,1,4,4,3,198,259380,152,199120,0.405025,0.51796,0.00157761,1.0945,1310,0.0,1310.0,1310.0
2.7,2.8,1,5,12,3,198,259380,164,214840,0.3623,0.49622,0.00102296,1.06299,1310,0.0,1310.0,1310.0
2.7,2.8,1,6,10,3,198,259380,232,303920,0.257508,0.165502,0.126915,0.541493,1310,0.0,1310.0,1310.0
2.7,2.8,1,7,3,3,198,259380,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2.7,2.8,1,8,7,3,198,259380,64,83840,1.23787,0.0163245,1.20899,1.26449,1310,0.0,1310.0,1310.0
2.7,2.8,1,9,1,3,198,259380,57,74670,1.5881,0.0193004,1.55699,1.61899,1310,0.0,1310.0,1310.0
2.7,2.8,1,10,6,3,198,259380,66,86460,0.298917,0.303416,0.156989,1.06582,1310,0.0,1310.0,1310.0
2.7,2.8,1,11,2,3,198,259380,67,87770,1.2338,0.374397,1.06249,2.15768,1310,0.0,1310.0,1310.0
2.7,2.8,1,12,8,3,198,259380,64,83840,1.00705,0.0217926,0.971987,1.04249,1310,0.0,1310.0,1310.0
2.8,2.9,1,1,9,3,198,259380,300,393000,0.218829,0.310452,0.00283085,0.875999,1310,0.0,1310.0,1310.0
2.8,2.9,1,2,11,3,198,259380,68,89080,0.948694,0.0557818,0.73358,0.987498,1310,0.0,1310.0,1310.0
2.8,2.9,1,3,5,3,198,259380,57,74670,1.15815,0.00819852,1.1435,1.1725,1310,0.0,1310.0,1310.0
2.8,2.9,1,4,4,3,198,259380,173,226630,0.37754,0.526001,0.00123832,1.1345,1310,0.0,1310.0,1310.0
2.8,2.9,1,5,12,3,198,259380,169,221390,0.416186,0.526743,0.000987242,1.10549,1310,0.0,1310.0,1310.0
2.8,2.9,1,6,10,3,198,259380,158,206980,0.280327,0.214597,0.110968,0.587493,1310,0.0,1310.0,1310.0
2.8,2.9,1,7,3,3,198,259380,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2.8,2.9,1,8,7,3,2719,3561890,58,75980,1.27894,0.010048,1.26299,1.29649,1310,0.0,1310.0,1310.0
2.8,2.9,1,9,1,3,198,259380,65,85150,1.65949,0.0220227,1.62449,1.69449,1310,0.0,1310.0,1310.0
2.8,2.9,1,10,6,3,198,259380,65,85150,0.313434,0.281803,0.194989,1.1375,1310,0.0,1310.0,1310.0
2.8,2.9,1,11,2,3,198,259380,90,117900,1.41919,0.489019,1.09499,2.23757,1310,0.0,1310.0,1310.0
2.8,2.9,1,12,8,3,198,259380,58,75980,1.07832,0.0195653,1.04749,1.10949,1310,0.0,1310.0,1310.0
2.9,3.0,1,1,9,3,198,259380,157,205670,0.33224,0.430794,0.00124156,0.913499,1310,0.0,1310.0,1310.0
2.9,3.0,1,2,11,3,198,259380,59,77290,1.00657,0.0169954,0.90708,1.027,1310,0.0,1310.0,1310.0
2.9,3.0,1,3,5,3,198,259380,65,85150,1.19428,0.0138874,1.1685,1.2185,1310,0.0,1310.0,1310.0
2.9,3.0,1,4,4,3,198,259380,153,200430,0.484422,0.57053,0.00123832,1.178,1310,0.0,1310.0,1310.0
2.9,3.0,1,5,12,3,198,259380,156,204360,0.414276,0.543195,0.000987242,1.14999,1310,0.0,1310.0,1310.0
2.9,3.0,1,6,10,3,198,259380,137,179470,0.320415,0.239964,0.0958254,0.615493,1310,0.0,1310.0,1310.0
2.9,3.0,1,7,3,3,198,259380,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2.9,3.0,1,8,7,3,198,259380,54,70740,0.0295376,0.0136407,0.00399125,0.0509913,1310,0.0,1310.0,1310.0
2.9,3.0,1,9,1,3,198,259380,57,74670,1.73088,0.0193004,1.69999,1.76199,1310,0.0,1310.0,1310.0
2.9,3.0,1,10,6,3,198,259380,65,85150,0.243358,0.0102847,0.224489,0.263489,1310,0.0,1310.0,1310.0
2.9,3.0,1,11,2,3,198,259380,79,103490,1.47922,0.508876,1.14549,2.31171,1310,0.0,1310.0,1310.0
2.9,3.0,1,12,8,3,198,259380,57,74670,1.14588,0.0193004,1.11499,1.17699,1310,0.0,1310.0,1310.0
3.0,3.1,1,1,9,3,198,259380,159,208290,0.38417,0.460073,0.00124156,0.958999,1310,0.0,1310.0,1310.0
3.0,3.1,1,2,11,3,198,259380,57,74670,1.04643,0.0105823,1.0265,1.0645,1310,0.0,1310.0,1310.0
3.0,3.1,1,3,5,3,198,259380,58,75980,1.23545,0.0111017,1.2195,1.2565,1310,0.0,1310.0,1310.0
3.0,3.1,1,4,4,3,198,259380,170,222700,0.410435,0.56922,0.00123832,1.2205,1310,0.0,1310.0,1310.0
3.0,3.1,1,5,12,3,198,259380,103,134930,0.663016,0.576469,0.00232653,1.19099,1310,0.0,1310.0,1310.0
3.0,3.1,1,6,10,3,198,259380,169,221390,0.323638,0.254345,0.116825,0.670993,1310,0.0,1310.0,1310.0
3.0,3.1,1,7,3,3,198,259380,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
3.0,3.1,1,8,7,3,1594,2088140,64,83840,0.0744209,0.0137066,0.0514913,0.0989913,1310,0.0,1310.0,1310.0
3.0,3.1,1,9,1,3,198,259380,58,75980,1.79803,0.019748,1.76699,1.82899,1310,0.0,1310.0,1310.0
3.0,3.1,1,10,6,3,198,259380,58,75980,0.284075,0.0125083,0.262989,0.305989,1310,0.0,1310.0,1310.0
3.0,3.1,1,11,2,3,198,259380,73,95630,1.4397,0.464694,1.18549,2.37607,1310,0.0,1310.0,1310.0
3.0,3.1,1,12,8,3,198,259380,65,85150,1.21712,0.0220918,1.18199,1.25249,1310,0.0,1310.0,1310.0
3.1,3.2,1,1,9,3,198,259380,147,192570,0.380632,0.476778,0.00106299,0.998999,1310,0.0,1310.0,1310.0
3.1,3.2,1,2,11,3,198,259380,66,86460,1.08165,0.010474,1.0625,1.102,1310,0.0,1310.0,1310.0
3.1,3.2,1,3,5,3,198,259380,57,74670,1.27512,0.0127448,1.2525,1.2955,1310,0.0,1310.0,1310.0
3.1,3.2,1,4,4,3,198,259380,174,227940,0.408293,0.584629,0.00116689,1.263,1310,0.0,1310.0,1310.0
3.1,3.2,1,5,12,3,198,259380,106,138860,0.763546,0.562121,0.0558265,1.24249,1310,0.0,1310.0,1310.0
3.1,3.2,1,6,10,3,198,259380,213,279030,0.242656,0.269728,0.0520754,0.707993,1310,0.0,1310.0,1310.0
3.1,3.2,1,7,3,3,198,259380,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
3.1,3.2,1,8,7,3,198,259380,58,75980,0.118853,0.013082,0.0959913,0.139991,1310,0.0,1310.0,1310.0
3.1,3.2,1,9,1,3,198,259380,64,83840,1.86955,0.0217926,1.83449,1.90499,1310,0.0,1310.0,1310.0
3.1,3.2,1,10,6,3,198,259380,57,74670,0.324322,0.0103529,0.304989,0.343489,1310,0.0,1310.0,1310.0
3.1,3.2,1,11,2,3,198,259380,70,91700,1.34625,0.332698,1.22599,2.44932,1310,0.0,1310.0,1310.0
3.1,3.2,1,12,8,3,198,259380,57,74670,1.28867,0.0193922,1.25799,1.31999,1310,0.0,1310.0,1310.0
3.2,3.3,1,1,9,3,198,259380,168,220080,0.348297,0.483814,0.00117013,1.0395,1310,0.0,1310.0,1310.0
3.2,3.3,1,2,11,3,198,259380,57,74670,1.12326,0.0125439,1.101,1.1435,1310,0.0,1310.0,1310.0
3.2,3.3,1,3,5,3,2229,2919990,65,85150,1.31364,0.0098918,1.2945,1.33,1310,0.0,1310.0,1310.0
3.2,3.3,1,4,4,3,198,259380,161,210910,0.520331,0.628616,0.00147047,1.3025,1310,0.0,1310.0,1310.0
3.2,3.3,1,5,12,3,198,259380,191,250210,0.444984,0.539032,0.0760765,1.27999,1310,0.0,1310.0,1310.0
3.2,3.3,1,6,10,3,198,259380,162,212220,0.282267,0.326879,0.0298254,0.742493,1310,0.0,1310.0,1310.0
3.2,3.3,1,7,3,3,198,259380,50,65261,1.23997,0.0751696,1.21449,1.75749,1305,33.7997,1071.0,1310.0
3.2,3.3,1,8,7,3,198,259380,57,74670,1.13078,0.701092,0.139991,1.63099,1310,0.0,1310.0,1310.0
3.2,3.3,1,9,1,3,198,259380,58,75980,1.94083,0.0195653,1.90999,1.97199,1310,0.0,1310.0,1310.0
3.2,3.3,1,10,6,3,198,259380,87,113970,0.644634,0.481236,0.343989,1.48368,1310,0.0,1310.0,1310.0
3.2,3.3,1,11,2,3,198,259380,58,75980,1.28594,0.0121768,1.26499,1.30699,1310,0.0,1310.0,1310.0
3.2,3.3,1,12,8,3,2849,3732190,58,75980,0.202746,0.453612,0.00648693,1.32849,1310,0.0,1310.0,1310.0
3.3,3.4,1,1,9,3,198,259380,170,222700,0.407117,0.514059,0.00113442,1.079,1310,0.0,1310.0,1310.0
3.3,3.4,1,2,11,3,1407,1843170,58,75980,1.16535,0.0127276,1.145,1.1875,1310,0.0,1310.0,1310.0
3.3,3.4,1,3,5,3,198,259380,123,161130,0.624964,0.671908,0.00116797,1.364,1310,0.0,1310.0,1310.0
